"name","page","address","bytes","disabled","scale_minimum","scale_maximum","display_minimum","display_maximum","display_interval","units","short_desc","long_desc"
"RT_STRAINSHIFTVOLTS","0x24","0xbfbe","2","","0.000000","5.000000","0.000000","5.000000","0.500000","V"," Analogue Gear Shift Volts"," The raw voltage measured on the Analogue Gear Shift input."
"RT_TPSVSSPEEDIGN1","0xf8","0x2384","2","","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," TPS vs Speed Ign"," The number of degrees advance as determined by Throttle Site and Engine Speed"
"RT_TPSVSSPEEDIGN2","0xf8","0x236e","2","DISABLED","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," TPS vs Speed Ign 2"," The number of degrees advance for Bank 2 as determined by Throttle Site 2 and Engine Speed"
"RT_TPSVSSPEEDIGN+TRIM1","0xf8","0x235c","2","","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," TPS vs Speed Ign + Trim"," The number of degrees advance as determined by Throttle Site and Engine Speed after being trimmed by the mapping pot."
"RT_TPSVSSPEEDIGN+TRIM2","0xf9","0x23e8","2","DISABLED","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," TPS vs Speed Ign + Trim 2"," The number of degrees advance for Bank 2 as determined by Throttle Site 2 and Engine Speed after being trimmed by the mapping pot."
"RT_COOLANTTEMPIGNCOMP","0xf8","0x23c0","2","","30.000000","-29.999001","30.000000","-30.000000","-5.000000",""," Coolant Temp Ign Comp"," The number of degrees compensation added to the ignition advance as a function of coolant temperature."
"RT_AIRTEMPIGNCOMP","0xf8","0x23c2","2","","30.000000","-29.999001","30.000000","-30.000000","-5.000000",""," Air Temp Ign Comp"," The number of degrees compensation added to the ignition advance as a function of air temperature."
"RT_MANIFOLDPRESSIGNCOMP","0xf8","0x23ba","2","","60.000000","-60.000000","60.000000","-60.000000","-5.000000",""," Manifold Press Ign Comp"," The number of degrees compensation added to the ignition advance for Bank 1 as a function of Manifold Pressure."
"RT_MANIFOLDPRESSIGNCOMP2","0xfa","0x2358","2","DISABLED","60.000000","-60.000000","60.000000","-60.000000","-5.000000",""," Manifold Press Ign Comp 2"," The number of degrees compensation added to the ignition advance for Bank 2 as a function of Manifold Pressure for Bank 2."
"RT_MANIFOLDPRESSIGNCOMP+TRIM","0xf9","0x239e","2","","60.000000","-60.000000","60.000000","-60.000000","-5.000000",""," Manifold Press Ign Comp+Trim"," The number of degrees compensation added to the ignition advance as a function of Manifold Pressure."
"RT_MANIFOLDPRESSIGNCOMP2+TRIM","0xf9","0x23a0","2","DISABLED","60.000000","-60.000000","60.000000","-60.000000","-5.000000",""," Manifold Press Ign Comp 2+Trim"," The number of degrees compensation added to the ignition advance for Bank 2 as a function of Manifold Pressure for Bank 2."
"RT_ASIGNFACTOR","0xfa","0x6e","1","","0.000000","100.000000","0.000000","100.000000","10.000000",""," After Start Ignition Factor"," The percentage of afterstart ignition that is being applied."
"RT_AFTERSTARTIGNCOMP","0xfa","0x6b","1","","30.000000","-29.764999","-30.000000","30.000000","5.000000",""," After Start Ignition Compensation (�30�)"," The number of degrees added to the main ignition timing as a function of after start."
"RT_AFTERSTARTIGNCOMP60","0xfa","0x6b","1","","60.000000","-59.530998","-60.000000","60.000000","10.000000",""," After Start Ignition Compensation (�60�)"," The number of degrees added to the main ignition timing as a function of after start."
"RT_COOLANTTEMPATSTART","0xfa","0x2368","2","","-30.000000","130.000000","-30.000000","130.000000","10.000000",""," Coolant Temp at Start"," A snapshot of the engine coolant temperature at the time the engine was started. This number is converted into a site and then used to index the afterstart and idle maps."
"RT_STARTTEMPSITE","0xfa","0x6f","1","","0.000000","8.000000","0.000000","8.000000","1.000000","Site"," Idle And Start Temp Site"," An index number derived from the Engine Coolant Temperature at start."
"RT_COMPIGNADVBANK1","0xf8","0x238e","2","","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," Compensated Ignition Advance"," Ignition advance after Air/Coolant temp compensations have been applied."
"RT_COMPIGNADVBANK2","0xf8","0x23cc","2","DISABLED","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," Compensated Ignition Advance Bank 2"," Ignition advance after Air/Coolant temp compensations have been applied."
"RT_IGNITIONADVANCEBANK1","0x12","0x6766","2","","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," Ignition Advance"," The number of degrees advance."
"RT_IGNITIONADVANCEBANK2","0x12","0x6968","2","DISABLED","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," Ignition Advance Bank 2"," The number of degrees advance applied to Bank 2."
"RT_IGNITIONADVANCEA","0xfa","0xe3e2","2","DISABLED","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," Ignition Advance 1"," individual Ign 1"
"RT_IGNITIONADVANCEB","0xfa","0xe5e4","2","DISABLED","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," Ignition Advance 2"," individual Ign 2"
"RT_IGNITIONADVANCEC","0xfa","0xe7e6","2","DISABLED","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," Ignition Advance 3"," individual Ign 3"
"RT_IGNITIONADVANCED","0xfa","0xe9e8","2","DISABLED","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," Ignition Advance 4"," individual Ign 4"
"RT_IGNITIONADVANCEE","0xfa","0xebea","2","DISABLED","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," Ignition Advance 5"," individual Ign 5"
"RT_IGNITIONADVANCEF","0xfa","0xedec","2","DISABLED","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," Ignition Advance 6"," individual Ign 6"
"RT_IGNITIONADVANCEG","0xfa","0xefee","2","DISABLED","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," Ignition Advance 7"," individual Ign 7"
"RT_IGNITIONADVANCEH","0xfa","0xf1f0","2","DISABLED","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," Ignition Advance 8"," individual Ign 8"
"RT_DWELLTIME","0xf8","0x9190","2","","0.000000","105.000000","0.000000","120.000000","20.000000","ms"," Dwell Time"," The number of milliseconds the each coil is switched on for. This can be defined in the Configuration Maps; and is limit checked by the ECU"
"RT_MAXDWELLFORSPEED","0xf6","0xf9f8","2","","0.000000","105.000000","0.000000","120.000000","20.000000","ms"," Max Dwell for Engine Speed"," Shows what the ECU will limit the dwell to as a function of the engine speed."
"RT_KNKMEASUREMENT1","0xf7","0x24","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Knock Level 1"," The percentage knock measured on Cylinder 1"
"RT_KNKMEASUREMENT2","0xf7","0x25","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Knock Level 2"," The percentage knock measured on Cylinder 2"
"RT_KNKMEASUREMENT3","0xf7","0x26","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Knock Level 3"," The percentage knock measured on Cylinder 3"
"RT_KNKMEASUREMENT4","0xf7","0x27","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Knock Level 4"," The percentage knock measured on Cylinder 4"
"RT_KNKMEASUREMENT5","0xf7","0x28","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Knock Level 5"," The percentage knock measured on Cylinder 5"
"RT_KNKMEASUREMENT6","0xf7","0x29","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Knock Level 6"," The percentage knock measured on Cylinder 6"
"RT_KNKMEASUREMENT7","0xf7","0x2a","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Knock Level 7"," The percentage knock measured on Cylinder 7"
"RT_KNKMEASUREMENT8","0xf7","0x2b","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Knock Level 8"," The percentage knock measured on Cylinder 8"
"RT_KNKGLOBALTHRESHOLD","0xf7","0x4c","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," KNK Global Threshold"," KNK Global Threshold"
"RT_KNKTHRESHOLD1","0xf7","0x3c","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Knock Threshold Cyl 1"," The current knock threshold for Cylinder 1"
"RT_KNKTHRESHOLD2","0xf7","0x3d","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Knock Threshold Cyl 2"," The current knock threshold for Cylinder 2"
"RT_KNKTHRESHOLD3","0xf7","0x3e","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Knock Threshold Cyl 3"," The current knock threshold for Cylinder 3"
"RT_KNKTHRESHOLD4","0xf7","0x3f","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Knock Threshold Cyl 4"," The current knock threshold for Cylinder 4"
"RT_KNKTHRESHOLD5","0xf7","0x40","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Knock Threshold Cyl 5"," The current knock threshold for Cylinder 5"
"RT_KNKTHRESHOLD6","0xf7","0x41","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Knock Threshold Cyl 6"," The current knock threshold for Cylinder 6"
"RT_KNKTHRESHOLD7","0xf7","0x42","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Knock Threshold Cyl 7"," The current knock threshold for Cylinder 7"
"RT_KNKTHRESHOLD8","0xf7","0x43","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Knock Threshold Cyl 8"," The current knock threshold for Cylinder 8"
"RT_KNKTRIMA","0xf7","0x232c","2","DISABLED","0.000000","65535.000000","0.000000","65535.000000","0.500000"," "," Knock Trim 1"," Trim applied to Cylinder 1 Ignition Advance due to knock condition"
"RT_KNKTRIMB","0xf7","0x232e","2","DISABLED","0.000000","65535.000000","0.000000","65535.000000","0.500000"," "," Knock Trim 2"," Trim applied to Cylinder 2 Ignition Advance due to knock condition"
"RT_KNKTRIMC","0xf7","0x2330","2","DISABLED","0.000000","65535.000000","0.000000","65535.000000","0.500000"," "," Knock Trim 3"," Trim applied to Cylinder 3 Ignition Advance due to knock condition"
"RT_KNKTRIMD","0xf7","0x2332","2","DISABLED","0.000000","65535.000000","0.000000","65535.000000","0.500000"," "," Knock Trim 4"," Trim applied to Cylinder 4 Ignition Advance due to knock condition"
"RT_KNKTRIME","0xf7","0x2334","2","DISABLED","0.000000","65535.000000","0.000000","65535.000000","0.500000"," "," Knock Trim 5"," Trim applied to Cylinder 5 Ignition Advance due to knock condition"
"RT_KNKTRIMF","0xf7","0x2336","2","DISABLED","0.000000","65535.000000","0.000000","65535.000000","0.500000"," "," Knock Trim 6"," Trim applied to Cylinder 6 Ignition Advance due to knock condition"
"RT_KNKTRIMG","0xf7","0x2338","2","DISABLED","0.000000","65535.000000","0.000000","65535.000000","0.500000"," "," Knock Trim 7"," Trim applied to Cylinder 7 Ignition Advance due to knock condition"
"RT_KNKTRIMH","0xf7","0x233a","2","DISABLED","0.000000","65535.000000","0.000000","65535.000000","0.500000"," "," Knock Trim 8"," Trim applied to Cylinder 8 Ignition Advance due to knock condition"
"RT_INJECTIONTIMEA","0xfa","0x2364","2","","0.000000","105.000000","0.000000","120.000000","20.000000","ms"," Final Injection Time"," The time the set of injectors are on for in milliseconds; after the battery voltage compensation has been added."
"RT_INJECTIONTIMEB","0xfa","0x2366","2","DISABLED","0.000000","105.000000","0.000000","120.000000","20.000000","ms"," Final Injection Time (Bank B)"," The time the set of injectors allocated to bank B are on for in milliseconds; after the battery voltage compensation has been added."
"PT_INJECTIONTIMEAREV","0xfa","0x2364","2","DISABLED","0.000000","105.000000","0.000000","120.000000","20.000000","ms"," Final Injection Time (rev)"," The time the set of injectors are on for in milliseconds; after the battery voltage compensation has been added."
"PT_INJECTIONTIMEBREV","0xfa","0x2366","2","DISABLED","0.000000","105.000000","0.000000","120.000000","20.000000","ms"," Final Injection Time (rev) (Bank B)"," The time the set of injectors allocated to bank B are on for in milliseconds; after the battery voltage compensation has been added."
"RT_TPSFUELBANK1","0xf8","0x2382","2","","0.000000","105.000000","0.000000","120.000000","20.000000","ms"," TPS Fuel"," This realtime parameter has no information associated with it."
"RT_TPSFUELBANK2","0xf8","0x236c","2","DISABLED","0.000000","105.000000","0.000000","120.000000","20.000000","ms"," TPS Fuel Bank 2"," This realtime parameter has no information associated with it."
"RT_TPSFUEL+TRIMBANK1","0xf8","0x235a","2","","0.000000","105.000000","0.000000","120.000000","20.000000","ms"," TPS Fuel + Trim"," This realtime parameter has no information associated with it."
"RT_TPSFUEL+TRIMBANK2","0xf9","0x23ee","2","","0.000000","105.000000","0.000000","120.000000","20.000000","ms"," TPS Fuel + Trim Bank 2"," This realtime parameter has no information associated with it."
"RT_MANIFOLDPRESSURECOMP","0xf8","0x23b8","2","","-100.000000","700.000000","-100.000000","700.000000","50.000000",""," Manifold Pressure Comp"," The percentage extra fuel due to the Manifold Pressure."
"RT_MANIFOLDPRESSURECOMP2","0xfa","0x2356","2","DISABLED","-100.000000","700.000000","-100.000000","700.000000","50.000000",""," Manifold Pressure Comp 2"," The percentage extra fuel due to the Manifold Pressure."
"RT_MANIFOLDPRESSURECOMP+TRIM","0xf9","0x239a","2","","-100.000000","700.000000","-100.000000","700.000000","50.000000",""," Manifold Pressure Comp + Trim"," The percentage extra fuel due to the Manifold Pressure."
"RT_MANIFOLDPRESSURECOMP+TRIM2","0xf9","0x239c","2","DISABLED","-100.000000","700.000000","-100.000000","700.000000","50.000000",""," Manifold Pressure Comp + Trim2"," The percentage extra fuel due to the Manifold Pressure."
"RT_FUEL_FRONTCOMP","0xfa","0x50","1","DISABLED","-100.000000","100.000000","-100.000000","100.000000","25.000000",""," TPS Fuel Front Cylinder"," Output of the map providing compensation for the fuel for the front cylinder."
"RT_FUEL_FRONTCOMPPLUSTRIM","0xfa","0x52","1","DISABLED","-100.000000","100.000000","-100.000000","100.000000","25.000000",""," TPS Fuel Front + Trim"," Compensation fuel for the front cylinder after being trimmed by the mapping box."
